system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_lag1,3_NDMI_lag1,3_NDVI_lag1,3_SR_B4_lag1,3_SR_B5_lag1,3_SR_B6_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
2_798_0,-0.0025581792,0.3504577,0.015908657,0.22027928,-0.0034456328,0.3968391,163.0,8377.0,221.0,19400.0,-274.0,12396.0,160.0,9331.0,-0.0056780153,0.34733787,0.0035073182,0.20787795,-0.004054909,0.39622983,113.5,8327.5,78.5,19257.5,-41.0,12629.0,157.5,9328.5,-0.009721557,0.34329432,0.0017576898,0.20612831,-0.011313226,0.3889715,2.5,8216.5,-501.5,18677.5,-376.5,12293.5,-40.0,9131.0,0.35301587,0.20437062,0.40028474,8214.0,19179.0,12670.0,9171.0,0,-4.825165801355392,-65.44851173933178,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_799_0,0.010162365,0.33903456,0.018549984,0.2059996,0.009317802,0.38077742,-95.0,8005.0,176.0,17850.0,-342.0,11752.0,-115.0,8811.0,0.007096199,0.33596838,0.0050796834,0.19252929,0.014724451,0.38618407,57.0,8157.0,747.0,18421.0,379.0,12473.0,230.0,9156.0,-0.006866087,0.3220061,0.009008314,0.19645792,-0.01013231,0.3613273,-160.5,7939.5,-751.0,16923.0,-728.5,11365.5,-247.0,8679.0,0.32887217,0.1874496,0.3714596,8100.0,17674.0,12094.0,8926.0,0,-0.2294746393283318,-72.21390380709272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_800_0,-0.019593462,0.3175152,-0.014645598,0.18798871,0.003957497,0.39156747,1070.0,9250.0,2621.0,21156.0,2171.5,14460.5,1770.0,10959.0,-0.03877771,0.29833093,-0.035576377,0.16705793,-0.02531942,0.36229053,1943.0,10123.0,3090.0,21625.0,3145.0,15434.0,2498.0,11687.0,-0.010555621,0.32655302,-0.0080291135,0.1946052,-0.0042306324,0.3833793,32.0,8212.0,-111.5,18423.5,132.0,12421.0,164.0,9353.0,0.33710864,0.2026343,0.38760996,8180.0,18535.0,12289.0,9189.0,0,0.12706669693870631,-69.37774279207056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_801_0,0.011662188,0.33230847,0.005623345,0.19391236,0.009255894,0.3809325,53.0,8159.0,504.0,18200.0,200.0,12288.0,18.0,9121.0,0.011375135,0.33202142,0.009155703,0.19744472,0.01197785,0.38365448,35.0,8141.0,580.0,18276.0,161.0,12249.0,62.0,9165.0,0.009092251,0.32973856,0.011904991,0.200194,0.011660574,0.3833372,-108.5,7997.5,244.5,17940.5,-132.5,11955.5,-60.0,9043.0,0.3206463,0.18828902,0.37167662,8106.0,17696.0,12088.0,9103.0,0,-11.321602273050948,-68.32967835008832,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_802_0,-0.0040921792,0.3349915,-0.004191057,0.2000813,-2.1638325E-4,0.3800304,-42.0,7957.0,-102.5,17712.0,35.0,11806.0,30.5,8823.0,0.018028798,0.3571125,0.014540762,0.21881312,0.02621029,0.40645707,85.5,8084.5,1342.5,19157.0,507.5,12278.5,282.5,9075.0,0.021150135,0.36023384,0.017512288,0.22178465,0.024036735,0.4042835,95.0,8094.0,1265.5,19080.0,382.0,12153.0,181.5,8974.0,0.3390837,0.20427236,0.38024676,7999.0,17814.5,11771.0,8792.5,0,-0.9188417883616526,-69.54671589701344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_803_0,-0.066116355,0.28129527,-0.07700805,0.12850125,-0.05701842,0.3455818,354.0,8602.0,-1678.0,17687.0,896.5,13659.0,542.0,9921.0,-0.053973056,0.29343858,-0.06718994,0.13831936,-0.04275084,0.3598494,507.5,8755.5,-766.0,18599.0,1316.5,14079.0,781.0,10160.0,0.012897422,0.36030906,-0.0024933652,0.20301594,0.0104628075,0.41306302,235.0,8483.0,1058.0,20423.0,767.5,13530.0,225.0,9604.0,0.34741163,0.2055093,0.40260023,8248.0,19365.0,12762.5,9379.0,0,-3.1481009974326573,-54.81748934094771,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_804_0,0.025965715,0.36093426,0.026957072,0.21669254,0.025401218,0.41732115,13.5,8216.5,1209.0,19986.0,79.0,12867.0,31.0,9385.0,0.009583194,0.34455174,0.016912434,0.2066479,0.01037722,0.40229717,-72.0,8131.0,299.5,19076.5,-245.5,12542.5,-54.5,9299.5,0.0015608696,0.3365294,0.019965367,0.20970084,0.01072926,0.4026492,-40.5,8162.5,389.5,19166.5,-266.5,12521.5,160.5,9514.5,0.33496854,0.18973547,0.39191994,8203.0,18777.0,12788.0,9354.0,0,-12.654522491627494,-70.96317943701311,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_805_0,0.002675569,0.3498387,0.015978673,0.22952284,6.078102E-4,0.39471066,-39.0,8216.5,-62.5,18932.5,-446.0,11864.0,-86.0,9119.0,-0.0014403433,0.34572276,0.007919696,0.22146386,0.0017002964,0.39580315,-121.5,8134.0,-204.0,18791.0,-333.0,11977.0,-69.0,9136.0,-0.030739004,0.3164241,-0.038776074,0.17476809,-0.019591277,0.37451157,-331.5,7924.0,-1582.0,17413.0,-78.0,12232.0,-163.0,9042.0,0.3471631,0.21354416,0.39410287,8255.5,18995.0,12310.0,9205.0,0,1.1069490088562806,-70.61121950869509,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_806_0,0.008530676,0.3336311,0.01064034,0.2073183,0.008238335,0.38770768,-35.0,7905.0,265.0,17916.0,-86.0,11763.0,-38.0,8952.0,0.005968255,0.33106866,0.01092068,0.20759864,0.0070111845,0.38648054,-7.5,7932.5,275.5,17926.5,-86.0,11763.0,19.0,9009.0,-0.016096465,0.30900395,-0.024693657,0.17198431,-0.0033634047,0.37610593,187.0,8127.0,274.5,17925.5,815.5,12664.5,472.5,9462.5,0.32510042,0.19667797,0.37946934,7940.0,17651.0,11849.0,8990.0,0,2.6565428739624553,-74.16342763668891,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_807_0,-0.01680839,0.27016175,-0.02004493,0.13450812,0.0049906843,0.343308,-114.0,8427.0,-37.0,17238.0,500.5,13150.5,334.0,9905.0,-0.03395157,0.25301856,-0.021394145,0.1331589,-0.01559875,0.32271856,-225.0,8316.0,-1034.0,16241.0,-226.0,12424.0,111.0,9682.0,-0.04403715,0.24293298,-0.05184045,0.1027126,-0.016303038,0.32201427,-45.5,8495.5,-709.5,16565.5,829.5,13479.5,519.0,10090.0,0.28697014,0.15455306,0.33831733,8541.0,17275.0,12650.0,9571.0,0,-12.545646679192208,-50.42014619365424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_808_0,-0.1413339,0.13850395,-0.14010519,0.008114527,-0.081268765,0.23702744,282.5,9425.0,-2399.0,15281.0,1919.5,15035.0,1614.5,11563.0,-0.0886821,0.19115575,-0.11303862,0.035181087,-0.028566709,0.2897295,-64.0,9078.5,-1195.0,16485.0,2249.0,15364.5,1245.5,11194.0,-0.021245038,0.2585928,0.02595737,0.17417708,-0.034472987,0.28382322,-675.5,8467.0,-2502.0,15178.0,-2440.5,10675.0,-1007.5,8941.0,0.27983785,0.1482197,0.3182962,9142.5,17680.0,13115.5,9948.5,0,-1.1163813193395353,-52.02741190000089,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_809_0,0.03286254,0.34531337,0.026778976,0.21824148,0.0059149535,0.39359584,3.0,7916.0,259.0,18192.0,-495.5,11674.0,-541.5,8853.0,0.017006462,0.32945728,0.018160086,0.20962259,-0.013589657,0.3740912,29.0,7942.0,-497.5,17435.5,-777.0,11392.5,-600.5,8794.0,-0.02361487,0.28883594,-0.00845897,0.18300353,-0.045226455,0.34245443,1230.5,9143.5,734.5,18667.5,722.5,12892.0,906.0,10300.5,0.31245083,0.1914625,0.3876809,7913.0,17933.0,12169.5,9394.5,0,2.6929246429692957,-52.766096558132375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_810_0,7.401033E-4,0.33675,0.01555416,0.2195578,0.0022606605,0.38020185,162.0,8199.0,455.0,18258.0,-86.0,11684.0,211.0,9059.0,-0.015901504,0.3201084,0.0064529115,0.21045657,-0.005565984,0.3723752,317.0,8354.0,464.0,18267.0,145.0,11915.0,560.0,9408.0,-0.0033094198,0.3327005,0.010922444,0.2149261,-0.0114626875,0.3664785,99.0,8136.0,-254.0,17549.0,-430.0,11340.0,-61.0,8787.0,0.33600992,0.20400365,0.3779412,8037.0,17803.0,11770.0,8848.0,0,1.436540886599733,-66.00097563906529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_811_0,0.006685491,0.35210752,0.001441427,0.21019338,0.010776224,0.3972484,-174.5,7984.5,71.0,18509.0,10.0,12079.5,-101.5,8869.0,-0.022940801,0.32248124,-0.0014707946,0.20728116,-0.0075502563,0.3789219,56.0,8215.0,-199.0,18239.0,-93.5,11976.0,373.5,9344.0,0.004493962,0.349916,-0.0070538423,0.20169811,0.01267783,0.39914998,-136.0,8023.0,244.5,18682.5,341.5,12411.0,26.5,8997.0,0.34542203,0.20875195,0.38647217,8159.0,18438.0,12069.5,8970.5,0,0.5016641704165469,-66.72241264374168,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_812_0,-0.015244019,0.37224707,-0.010014727,0.22942524,-0.018983398,0.42259094,181.0,8282.5,-508.0,20406.0,-43.5,12790.0,102.5,9335.0,-0.0021976498,0.38529342,0.0018082971,0.24124825,-0.0036766252,0.4378977,69.5,8171.0,-12.0,20902.0,-56.5,12777.0,42.5,9275.0,-0.008285936,0.37920514,-0.006178069,0.23326188,-0.010184727,0.4313896,70.0,8171.5,-343.5,20570.5,-44.5,12789.0,26.5,9259.0,0.38749108,0.23943996,0.44157434,8101.5,20914.0,12833.5,9232.5,0,-1.2309165180647745,-55.52194818675424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_813_0,0.029419128,0.37522244,0.020537408,0.22826752,0.032991875,0.41887644,115.0,8229.0,1781.0,20092.0,612.0,12624.0,227.0,9128.0,-0.010839473,0.33496386,-0.0044474606,0.20328264,2.0228082E-4,0.38608685,166.0,8280.0,383.5,18694.5,366.0,12378.0,412.0,9313.0,0.0024915074,0.34829482,9.881294E-4,0.20871824,0.003947211,0.38983178,-43.0,8071.0,73.0,18384.0,23.0,12035.0,-15.0,8886.0,0.34580332,0.2077301,0.38588458,8114.0,18311.0,12012.0,8901.0,0,-3.3731289761045975,-62.33692725819858,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_814_0,0.008378026,0.3480467,-0.004306,0.2065325,0.009200016,0.39642617,-212.0,8039.0,-80.0,18599.0,57.5,12231.5,-212.0,8995.0,0.013428377,0.35309702,0.0108000785,0.22163858,0.015204511,0.40243065,-199.5,8051.5,217.0,18896.0,-134.5,12039.5,-173.0,9034.0,-0.0017002668,0.33796838,-0.012686643,0.19815186,-0.0020687375,0.3851574,-136.0,8115.0,-397.0,18282.0,61.0,12235.0,-161.0,9046.0,0.33966866,0.2108385,0.38722613,8251.0,18679.0,12174.0,9207.0,0,0.03813348381087369,-58.05789223382365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_815_0,0.026034992,0.34907818,0.029888632,0.20877796,0.012619076,0.38090155,352.0,8989.0,1342.5,20050.0,94.0,13124.0,102.0,9674.0,0.024350304,0.34739348,0.027926074,0.2068154,0.014474415,0.3827569,-53.0,8584.0,522.5,19230.0,-391.0,12639.0,-258.0,9314.0,0.025978617,0.34902182,0.023502434,0.20239176,0.010770347,0.37905282,10.0,8647.0,496.5,19204.0,-291.0,12739.0,-305.0,9267.0,0.3230432,0.17888932,0.36828247,8637.0,18707.5,13030.0,9572.0,0,-2.874563993418263,-67.11533574901554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_816_0,-9.757943E-4,0.3256284,-0.0023172407,0.19814976,0.0012452769,0.37034652,8.5,8063.5,69.0,17549.0,102.5,11744.5,54.5,8927.5,-0.0133019425,0.31330225,-0.010255305,0.1902117,-0.010120738,0.3589805,-19.5,8035.5,-444.5,17035.5,-51.5,11590.5,34.5,8907.5,0.0066546802,0.33325887,-0.004302105,0.19616489,0.0072056544,0.3763069,58.0,8113.0,423.0,17903.0,389.0,12031.0,80.0,8953.0,0.3266042,0.200467,0.36910123,8055.0,17480.0,11642.0,8873.0,0,-9.640495050349676,-58.42979476144913,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_817_0,0.09757766,0.35012487,0.04254778,0.22444753,0.12255091,0.40292865,280.0,8053.0,5092.0,18922.0,2412.0,11985.0,855.0,9108.0,0.11572789,0.3682751,0.051715896,0.23361565,0.14096108,0.4213388,262.0,8035.0,5906.0,19736.0,2688.0,12261.0,859.0,9112.0,0.10161048,0.3541577,0.050608985,0.23250875,0.11697695,0.39735466,360.0,8133.0,5028.0,18858.0,2170.0,11743.0,741.0,8994.0,0.2525472,0.18189976,0.28037772,7773.0,13830.0,9573.0,8253.0,0,0.46555189599494207,-54.60108518900332,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_818_0,0.0104536675,0.32885954,0.0028337063,0.18914485,0.010470436,0.37567383,139.5,8223.0,734.5,18119.0,431.0,12355.0,163.5,9151.0,0.0063609076,0.32476678,0.005351737,0.19166288,0.0050184424,0.37022182,43.0,8126.5,296.5,17681.0,69.5,11993.5,24.5,9012.0,-0.007148104,0.31125778,-0.009757418,0.17655373,-0.0015812102,0.3636222,75.5,8159.0,98.5,17483.0,312.0,12236.0,195.5,9183.0,0.3184059,0.18631114,0.36520338,8083.5,17384.5,11924.0,8987.5,0,-6.26723132695246,-70.46919586227578,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_819_0,0.03243104,0.34768206,0.01794135,0.2093378,0.035968155,0.39270544,257.5,8471.0,2103.0,19426.5,943.5,12701.0,384.0,9403.0,0.00868205,0.32393306,0.011747243,0.20314369,0.011491519,0.3682288,-84.5,8129.0,281.5,17605.0,-97.5,11660.0,-29.0,8990.0,0.017246203,0.3324972,0.011858745,0.20325519,0.018128691,0.37486598,240.5,8454.0,1269.5,18593.0,554.0,12311.5,295.0,9314.0,0.31525102,0.19139645,0.3567373,8213.5,17323.5,11757.5,9019.0,0,3.8385461248069217,-62.830102349180194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_820_0,1.0835023E-4,0.31723434,-0.008273804,0.17047726,0.014259114,0.388183,222.0,8258.0,1102.0,18737.0,992.5,13279.0,569.0,9712.0,0.0127535965,0.32987958,5.5623335E-5,0.17880669,0.021046698,0.39497057,36.0,8072.0,976.0,18611.0,678.5,12965.0,235.0,9378.0,-0.0339317,0.2831943,-0.027058488,0.15169258,-0.026496617,0.34742728,252.0,8288.0,-522.0,17113.0,318.5,12605.0,416.5,9559.5,0.317126,0.17875107,0.3739239,8036.0,17635.0,12286.5,9143.0,0,-11.120559312465,-70.23123214351253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_821_0,3.6997464E-4,0.34034258,-0.0016561438,0.19646361,-0.0047934074,0.38078198,107.5,8132.5,37.5,18134.5,67.0,12179.0,11.0,8925.0,0.004600094,0.3445727,-1.1827324E-4,0.19800149,0.0046060854,0.39018145,74.0,8099.0,366.0,18463.0,248.0,12360.0,86.0,9000.0,-0.015360681,0.32461193,-0.009306183,0.18881358,-0.02067068,0.3649047,55.0,8080.0,-732.0,17365.0,-263.0,11849.0,-60.0,8854.0,0.33997262,0.19811976,0.38557538,8025.0,18097.0,12112.0,8914.0,0,-0.6690203078480137,-68.65361084154182,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_822_0,-0.036715165,0.29511604,-0.029248165,0.16317846,-0.038196143,0.33552277,76.5,8295.5,-1355.0,16673.0,-214.5,11995.0,30.0,9074.5,-0.023750192,0.308081,-0.026264312,0.16616231,-0.022427859,0.35129103,-79.0,8140.0,-1072.0,16956.0,-85.5,12124.0,-75.5,8969.0,-0.0067202994,0.32511088,-0.0057965564,0.18663007,-0.010962531,0.36275637,372.0,8591.0,344.0,18372.0,383.5,12593.0,312.5,9357.0,0.3318312,0.19242662,0.3737189,8219.0,18028.0,12209.5,9044.5,0,-3.8258798793008366,-66.25052762499368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_823_0,0.007912174,0.34319043,0.005547527,0.20210972,0.018372873,0.40057814,59.5,8242.5,951.0,19259.0,490.0,12783.0,303.5,9417.5,-0.012457143,0.3228211,0.0044920375,0.20105425,-0.008019655,0.37418562,222.0,8405.0,148.0,18456.0,-16.0,12277.0,334.0,9448.0,-0.011626184,0.32365206,-0.019360604,0.1772016,-0.009235175,0.3729701,80.0,8263.0,-215.0,18093.0,353.0,12646.0,131.0,9245.0,0.33527824,0.1965622,0.38220528,8183.0,18308.0,12293.0,9114.0,0,0.6469217518586735,-61.69014025363252,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_824_0,0.015708,0.33370978,0.024614895,0.21602142,0.014726998,0.37192643,-6.0,8110.0,579.0,17715.0,-209.0,11421.0,-17.0,8850.0,0.0072538448,0.3252556,0.009875419,0.20128193,0.005452617,0.36265203,-7.5,8108.5,200.0,17336.0,-103.5,11526.5,-40.5,8826.5,0.0063855844,0.32438734,0.004795136,0.19620165,0.0048891953,0.36208862,-4.0,8112.0,185.0,17321.0,9.0,11639.0,-31.0,8836.0,0.31800178,0.19140652,0.35719943,8116.0,17136.0,11630.0,8867.0,0,-6.089903889867267,-58.912190069021314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_825_0,0.00501811,0.32990736,0.021471946,0.21210256,-0.0042143725,0.36877462,-292.0,8175.0,-813.5,17727.0,-1080.5,11523.0,-515.5,8932.0,0.0212549,0.34614414,0.013277293,0.2039079,0.020687997,0.39367697,-345.0,8122.0,128.5,18669.0,-258.5,12345.0,-379.5,9068.0,0.009672294,0.33456153,0.008230761,0.19886138,0.0075568305,0.38054582,-341.0,8126.0,-430.5,18110.0,-501.5,12102.0,-417.5,9030.0,0.32488924,0.19063061,0.372989,8467.0,18540.5,12603.5,9447.5,0,-7.06466580466536,-66.75448249938474,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_826_0,0.017724952,0.35813954,0.019438703,0.22801505,0.014097712,0.39642724,-39.0,8109.0,526.0,18761.0,-147.0,11794.0,-106.5,8866.5,0.0038591207,0.34427372,0.0063076154,0.21488397,0.0026574493,0.38498697,0.0,8148.0,114.0,18349.0,-83.0,11858.0,-22.5,8950.5,-8.453396E-4,0.33956924,-0.0033184155,0.20525794,-0.0028064419,0.3795231,48.5,8196.5,-11.5,18223.5,75.5,12016.5,11.5,8984.5,0.34041458,0.20857635,0.38232952,8148.0,18235.0,11941.0,8973.0,0,-6.363171399296425,-62.785366248031046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_827_0,-0.024578579,0.31068036,-0.012983074,0.1790202,-0.024680765,0.3459586,-268.5,8116.0,-1558.0,16702.0,-747.5,11630.0,-306.5,8784.0,0.011894555,0.3471535,0.018844448,0.2108477,0.0150401285,0.38567948,186.5,8571.0,1073.0,19333.0,222.5,12600.0,278.5,9369.0,0.023356434,0.3586154,0.019276466,0.21127973,0.026907142,0.3975465,-195.5,8189.0,736.5,18996.5,-8.0,12369.5,-122.5,8968.0,0.33525896,0.19200327,0.37063935,8384.5,18260.0,12377.5,9090.5,0,0.7388194054241005,-69.22413087848612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_828_0,0.008592015,0.32124156,0.0031562506,0.19365123,0.02329522,0.36989534,-44.5,8008.0,814.5,17410.0,476.5,11761.0,254.0,8944.0,0.01880557,0.3314551,0.022378713,0.2128737,0.01757525,0.36417538,97.5,8150.0,890.5,17486.0,63.5,11348.0,90.0,8780.0,-0.013052119,0.2995974,-0.0035694693,0.18692552,-0.018177431,0.3284227,107.5,8160.0,-454.5,16141.0,-227.5,11057.0,9.0,8699.0,0.31264955,0.19049498,0.34660012,8052.5,16595.5,11284.5,8690.0,0,-12.637544332757635,-68.52856535399238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_829_0,0.039578874,0.35272545,0.038843654,0.21561278,0.03718394,0.3960962,-67.0,8137.0,1421.0,18811.0,-27.5,12138.0,-95.0,9001.0,-0.002707425,0.31043914,0.0022588288,0.17902796,-0.0019239283,0.3569883,-31.0,8173.0,-142.0,17248.0,-155.5,12010.0,-20.0,9076.0,4.0528172E-4,0.31355184,0.001821955,0.17859109,-0.0059942952,0.35291794,-10.0,8194.0,-258.0,17132.0,-225.5,11940.0,-143.0,8953.0,0.31314656,0.17676912,0.35891226,8204.0,17390.0,12165.5,9096.0,0,-0.40302915222022334,-74.71157962305864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_830_0,0.013229216,0.35415342,0.006098171,0.22407056,0.017564042,0.40227658,-102.5,8178.5,550.5,19187.0,196.5,12162.5,-9.0,9151.0,0.008412026,0.34933624,0.0042315326,0.22220393,0.0104438905,0.39515644,-239.0,8042.0,-86.5,18550.0,-161.0,11805.0,-215.0,8945.0,0.0215184,0.3624426,0.015985133,0.23395751,0.023378663,0.40809122,-234.0,8047.0,506.5,19143.0,-82.0,11884.0,-202.0,8958.0,0.3409242,0.21797238,0.38471255,8281.0,18636.5,11966.0,9160.0,0,-7.17003818749258,-55.24571623688749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_831_0,0.025979243,0.35006884,0.017110286,0.20815165,0.031864714,0.40865722,-14.0,8026.0,1357.0,19119.0,467.0,12531.0,137.0,9204.0,0.019320441,0.34341004,0.014299519,0.20534089,0.023765212,0.4005577,-32.5,8007.5,947.0,18709.0,270.5,12334.5,77.0,9144.0,-0.009346912,0.31474268,-0.011803769,0.1792376,-0.005479987,0.3713125,-69.5,7970.5,-376.5,17385.5,36.5,12100.5,-5.5,9061.5,0.32408962,0.19104138,0.3767925,8040.0,17762.0,12064.0,9067.0,0,3.849325908216356,-57.21787761164349,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_832_0,-0.022517191,0.34758618,-0.015404415,0.20734383,-0.01798168,0.40772867,-126.0,7989.0,-1157.5,18988.5,-339.5,12466.5,-69.0,9193.0,-0.027353778,0.3427496,-0.022501288,0.20024695,-0.026171073,0.39953926,226.0,8341.0,-705.0,19441.0,148.0,12954.0,254.0,9516.0,-0.015109303,0.35499406,-0.0012999976,0.22144824,-0.022501945,0.4032084,-98.0,8017.0,-1296.0,18850.0,-791.0,12015.0,-289.0,8973.0,0.37010336,0.22274823,0.42571035,8115.0,20146.0,12806.0,9262.0,0,-2.2035224761809804,-50.473236626945706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_833_0,0.011876532,0.35513616,0.017475279,0.22338557,0.009846751,0.39751875,-11.0,8110.0,408.0,18812.0,-177.0,11942.0,-46.0,8952.0,0.007022261,0.35028186,-8.856224E-4,0.20502467,0.009363323,0.39703533,-6.0,8115.0,398.0,18802.0,285.0,12404.0,49.0,9047.0,0.027776213,0.37103584,0.02921558,0.23512587,0.028523171,0.41619518,-21.0,8100.0,1245.0,19649.0,49.0,12168.0,16.0,9014.0,0.3432596,0.2059103,0.387672,8121.0,18404.0,12119.0,8998.0,0,-3.5698600233267728,-63.4855131804738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_834_0,0.021890726,0.34908718,0.01909598,0.20923693,0.02511028,0.4003146,74.0,8196.5,1261.5,19139.5,350.5,12516.0,171.5,9234.5,0.0054644244,0.33266088,0.0024252438,0.1925662,0.0074388226,0.38264313,136.5,8259.0,619.0,18497.0,358.0,12523.5,199.5,9262.5,0.03651121,0.36370766,0.009945326,0.20008628,0.05769916,0.43290347,134.0,8256.5,2984.0,20862.0,1740.0,13905.5,671.0,9734.0,0.32719648,0.19014096,0.37520432,8122.5,17878.0,12165.5,9063.0,0,-0.5189118238716416,-72.8706621113125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_835_0,0.004589239,0.19969368,0.008572413,0.06825891,0.0019579257,0.27675846,-346.5,8652.5,-544.5,15274.5,-714.5,13322.5,-464.5,10189.5,0.051323287,0.24642773,0.042654503,0.102340996,0.03466174,0.30946228,-581.0,8418.0,144.0,15963.0,-1038.0,12999.0,-1003.0,9651.0,0.03723436,0.2323388,0.035210066,0.09489656,0.020762067,0.29556262,-740.0,8259.0,-629.5,15189.5,-1480.5,12556.5,-1192.0,9462.0,0.19510445,0.059686497,0.27480054,8999.0,15819.0,14037.0,10654.0,0,-14.104672854781638,-60.80107761693943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_836_0,0.027561694,0.35468048,0.016430207,0.21938759,0.026884323,0.40990302,-37.5,8092.0,1111.0,19334.0,303.0,12377.0,-29.5,9210.0,-0.01238929,0.3147295,-0.012417174,0.19054021,-0.020623233,0.36239547,-48.5,8081.0,-956.0,17267.0,-334.0,11740.0,-239.5,9000.0,0.01661995,0.34373873,0.0138201285,0.21677752,0.012550162,0.39556885,-47.5,8082.0,437.5,18660.5,-62.5,12011.5,-126.0,9113.5,0.32711878,0.20295739,0.3830187,8129.5,18223.0,12074.0,9239.5,0,-11.195209312575331,-59.82954963716417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_837_0,0.022193212,0.32755673,0.01999143,0.1996703,0.023261365,0.36907703,-4.5,8049.0,898.0,17466.0,131.0,11652.0,30.5,8847.0,0.011932699,0.3172962,0.011847118,0.191526,0.018903427,0.36471906,161.0,8214.5,1078.5,17646.5,452.5,11973.5,329.0,9145.5,0.011261962,0.31662548,0.011136476,0.19081536,0.011322976,0.35713863,84.0,8137.5,611.0,17179.0,152.5,11673.5,100.0,8916.5,0.3053635,0.17967887,0.34581566,8053.5,16568.0,11521.0,8816.5,0,1.008583485245193,-61.042005776140286,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_838_0,0.010398551,0.3610671,-0.0011070323,0.21168245,0.0057872906,0.4137245,32.5,8103.5,347.5,19540.5,255.0,12713.0,-54.0,9173.0,-0.031683937,0.3189846,-0.03632274,0.17646675,-0.030517051,0.37742016,72.5,8143.5,-1176.0,18017.0,154.0,12612.0,75.5,9302.5,-0.033746153,0.3169224,-0.028172554,0.18461692,-0.0367856,0.3711516,38.0,8109.0,-1512.0,17681.0,-288.0,12170.0,-56.0,9171.0,0.35066855,0.21278949,0.4079372,8071.0,19193.0,12458.0,9227.0,0,-0.208454061679935,-74.40866770925354,"{""type"":""MultiPoint"",""coordinates"":[]}"
